video_id,K,t,D,entertainment_flag,education_flag,r,c,N
2648,3,0.7659,1,1,0,4.5,0.000766,20
2649,3,1.8479,1,1,0,4.5,0.001848,21
2650,3,2.1985,1,1,0,4.5,0.002199,149
2651,4,6.7658,2,0,0,2.0,0.006766,23
2652,2,0.8835,1,1,0,5.25,0.000883,22
2653,3,0.6313,1,1,0,4.5,0.000631,37
2654,3,0.5,1,1,0,4.5,0.0005,20
2655,3,5.7288,2,1,0,3.0,0.005729,20
2656,4,1.8488,1,0,0,3.0,0.001849,41
2657,2,1.9083,1,1,0,5.25,0.001908,28
2658,3,27.3811,3,1,0,2.4,0.027381,83
2659,1,1.679,1,0,1,1.5,0.001679,29
2660,2,0.5,1,1,0,5.25,0.0005,22
2661,3,0.9972,1,1,0,4.5,0.000997,39
2662,2,0.5,1,1,0,5.25,0.0005,21
2663,2,0.8165,1,1,0,5.25,0.000817,41
2664,2,0.811,1,1,0,5.25,0.000811,20
2665,3,0.6744,1,1,0,4.5,0.000674,41
2666,3,0.5,1,1,0,4.5,0.0005,45
2667,4,5.9634,2,0,0,2.0,0.005963,22
2668,1,1.6356,1,0,1,1.5,0.001636,22
2669,3,0.9682,1,1,0,4.5,0.000968,20
2670,3,2.5877,1,1,0,4.5,0.002588,20
2671,3,1.943,1,1,0,4.5,0.001943,30
2672,2,1.5981,1,1,0,5.25,0.001598,28
2673,2,2.4064,1,1,0,5.25,0.002406,34
2674,3,1.3869,1,1,0,4.5,0.001387,25
2675,3,2.3711,1,1,0,4.5,0.002371,70
2676,3,2.5761,1,1,0,4.5,0.002576,46
2677,3,1.4274,1,1,0,4.5,0.001427,26
2678,3,0.9731,1,1,0,4.5,0.000973,56
2679,3,5.6044,2,1,0,3.0,0.005604,20
2680,2,0.7522,1,1,0,5.25,0.000752,33
2681,3,1.794,1,1,0,4.5,0.001794,29
2682,4,1.835,1,0,0,3.0,0.001835,28
2683,2,0.6594,1,1,0,5.25,0.000659,20
2684,3,0.5408,1,1,0,4.5,0.000541,73
2685,2,0.8515,1,1,0,5.25,0.000852,21
2686,3,0.7415,1,1,0,4.5,0.000742,34
2687,2,0.5,1,1,0,5.25,0.0005,31
2688,3,0.6323,1,1,0,4.5,0.000632,25
2689,2,1.5831,1,1,0,5.25,0.001583,20
2690,3,4.302,2,1,0,3.0,0.004302,491
2691,4,2.1118,1,0,0,3.0,0.002112,32
2692,2,0.5,1,1,0,5.25,0.0005,233
2693,4,2.3035,1,0,0,3.0,0.002304,169
2694,4,0.6942,1,0,0,3.0,0.000694,20
2695,4,1.9083,1,0,0,3.0,0.001908,23
2696,2,1.196,1,1,0,5.25,0.001196,51
2697,3,1.0005,1,1,0,4.5,0.001,44
2698,1,1.0952,1,0,1,1.5,0.001095,106
2699,2,1.1862,1,1,0,5.25,0.001186,158
2700,4,4.6532,2,0,0,2.0,0.004653,51
2701,3,1.1894,1,1,0,4.5,0.001189,34
2702,3,3.5919,2,1,0,3.0,0.003592,27
2703,2,3.1051,2,1,0,3.5,0.003105,79
2704,3,2.3636,1,1,0,4.5,0.002364,22
2705,3,0.5,1,1,0,4.5,0.0005,27
2706,3,3.7054,2,1,0,3.0,0.003705,190
2707,4,0.7674,1,0,0,3.0,0.000767,33
2708,2,2.4815,1,1,0,5.25,0.002482,75
2709,2,0.5,1,1,0,5.25,0.0005,43
2710,3,0.5,1,1,0,4.5,0.0005,25
2711,4,8.7542,2,0,0,2.0,0.008754,20
2712,2,0.5,1,1,0,5.25,0.0005,51
2713,2,3.8162,2,1,0,3.5,0.003816,22
2714,1,1.3656,1,0,1,1.5,0.001366,34
2715,4,0.7969,1,0,0,3.0,0.000797,20
2716,2,1.1599,1,1,0,5.25,0.00116,50
2717,3,0.5,1,1,0,4.5,0.0005,52
2718,4,1.1965,1,0,0,3.0,0.001196,23
2719,1,0.5,1,0,1,1.5,0.0005,51
2720,3,0.8169,1,1,0,4.5,0.000817,34
2721,3,3.0601,2,1,0,3.0,0.00306,23
2722,3,1.5641,1,1,0,4.5,0.001564,22
2723,2,0.5,1,1,0,5.25,0.0005,23
2724,2,2.8424,1,1,0,5.25,0.002842,22
2725,2,1.2045,1,1,0,5.25,0.001204,20
2726,3,0.7054,1,1,0,4.5,0.000705,40
2727,3,2.5595,1,1,0,4.5,0.00256,33
2728,1,1.0263,1,0,1,1.5,0.001026,87
2729,2,0.5,1,1,0,5.25,0.0005,51
2730,4,7.698,2,0,0,2.0,0.007698,20
2731,1,1.1923,1,0,1,1.5,0.001192,21
2732,2,1.1182,1,1,0,5.25,0.001118,88
2733,3,0.809,1,1,0,4.5,0.000809,302
2734,2,3.9476,2,1,0,3.5,0.003948,20
2735,2,0.7177,1,1,0,5.25,0.000718,132
2736,3,0.5,1,1,0,4.5,0.0005,20
2737,2,0.6154,1,1,0,5.25,0.000615,31
2738,3,4.5719,2,1,0,3.0,0.004572,120
2739,3,2.7879,1,1,0,4.5,0.002788,57
2740,3,0.94,1,1,0,4.5,0.00094,90
2741,1,4.7894,2,0,1,1.0,0.004789,24
2742,3,2.5628,1,1,0,4.5,0.002563,48
2743,2,0.9292,1,1,0,5.25,0.000929,30
2744,3,1.0276,1,1,0,4.5,0.001028,59
2745,2,1.6862,1,1,0,5.25,0.001686,20
2746,3,0.528,1,1,0,4.5,0.000528,20
2747,2,1.2185,1,1,0,5.25,0.001219,40
2748,2,1.6515,1,1,0,5.25,0.001651,26
2749,3,0.5,1,1,0,4.5,0.0005,57
2750,1,1.0038,1,0,1,1.5,0.001004,23
2751,2,0.8959,1,1,0,5.25,0.000896,29
2752,3,3.3913,2,1,0,3.0,0.003391,72
2753,3,0.5,1,1,0,4.5,0.0005,28
2754,1,0.8283,1,0,1,1.5,0.000828,25
2755,4,0.7493,1,0,0,3.0,0.000749,90
2756,3,3.1684,2,1,0,3.0,0.003168,20
2757,4,1.1614,1,0,0,3.0,0.001161,168
2758,3,7.31,2,1,0,3.0,0.00731,25
2759,3,2.3522,1,1,0,4.5,0.002352,34
2760,3,0.8049,1,1,0,4.5,0.000805,23
2761,3,1.5416,1,1,0,4.5,0.001542,92
2762,4,0.8514,1,0,0,3.0,0.000851,25
2763,1,2.8649,1,0,1,1.5,0.002865,51
2764,2,0.5,1,1,0,5.25,0.0005,35
2765,1,0.5323,1,0,1,1.5,0.000532,36
2766,4,1.9133,1,0,0,3.0,0.001913,20
2767,2,4.1326,2,1,0,3.5,0.004133,20
2768,3,0.5,1,1,0,4.5,0.0005,41
2769,3,4.7952,2,1,0,3.0,0.004795,30
2770,4,1.0544,1,0,0,3.0,0.001054,61
2771,2,0.5,1,1,0,5.25,0.0005,37
2772,3,0.5,1,1,0,4.5,0.0005,27
2773,4,0.5,1,0,0,3.0,0.0005,20
2774,1,1.1894,1,0,1,1.5,0.001189,47
2775,3,1.1357,1,1,0,4.5,0.001136,75
2776,2,2.285,1,1,0,5.25,0.002285,42
2777,3,0.7002,1,1,0,4.5,0.0007,37
2778,3,0.5,1,1,0,4.5,0.0005,27
2779,2,0.8026,1,1,0,5.25,0.000803,201
2780,1,1.2545,1,0,1,1.5,0.001255,26
2781,1,1.5279,1,0,1,1.5,0.001528,29
2782,1,0.551,1,0,1,1.5,0.000551,20
2783,3,2.988,1,1,0,4.5,0.002988,26
2784,2,0.6516,1,1,0,5.25,0.000652,21
2785,2,0.5084,1,1,0,5.25,0.000508,29
2786,3,0.7052,1,1,0,4.5,0.000705,25
2787,3,3.5537,2,1,0,3.0,0.003554,61
2788,3,1.0622,1,1,0,4.5,0.001062,20
2789,4,0.6057,1,0,0,3.0,0.000606,67
2790,2,3.0626,2,1,0,3.5,0.003063,38
2791,3,10.3387,2,1,0,3.0,0.010339,31
2792,1,1.4961,1,0,1,1.5,0.001496,20
2793,3,4.1661,2,1,0,3.0,0.004166,22
2794,4,3.4186,2,0,0,2.0,0.003419,20
2795,3,0.662,1,1,0,4.5,0.000662,707
2796,3,1.2458,1,1,0,4.5,0.001246,28
2797,3,0.5,1,1,0,4.5,0.0005,22
2798,2,0.9883,1,1,0,5.25,0.000988,28
2799,3,0.6485,1,1,0,4.5,0.000649,105
2800,3,0.8108,1,1,0,4.5,0.000811,20
2801,4,0.5731,1,0,0,3.0,0.000573,67
2802,3,0.9103,1,1,0,4.5,0.00091,23
2803,1,2.0655,1,0,1,1.5,0.002066,21
2804,3,1.0764,1,1,0,4.5,0.001076,23
2805,1,0.5,1,0,1,1.5,0.0005,30
2806,2,0.5752,1,1,0,5.25,0.000575,33
2807,2,0.5,1,1,0,5.25,0.0005,62
2808,3,1.5484,1,1,0,4.5,0.001548,26
2809,2,2.0066,1,1,0,5.25,0.002007,22
2810,2,1.5678,1,1,0,5.25,0.001568,20
2811,1,0.552,1,0,1,1.5,0.000552,28
2812,4,1.5527,1,0,0,3.0,0.001553,20
2813,3,0.7581,1,1,0,4.5,0.000758,77
2814,1,0.5,1,0,1,1.5,0.0005,35
2815,1,2.5474,1,0,1,1.5,0.002547,20
2816,3,2.7488,1,1,0,4.5,0.002749,20
2817,2,3.1332,2,1,0,3.5,0.003133,22
2818,3,0.6602,1,1,0,4.5,0.00066,334
2819,2,3.9452,2,1,0,3.5,0.003945,56
2820,4,0.7405,1,0,0,3.0,0.00074,46
2821,2,2.3318,1,1,0,5.25,0.002332,80
2822,3,0.7278,1,1,0,4.5,0.000728,20
2823,1,0.9696,1,0,1,1.5,0.00097,25
2824,4,0.5,1,0,0,3.0,0.0005,20
2825,4,0.8969,1,0,0,3.0,0.000897,20
2826,3,1.3287,1,1,0,4.5,0.001329,20
2827,3,0.805,1,1,0,4.5,0.000805,20
2828,2,7.024,2,1,0,3.5,0.007024,20
2829,3,0.5,1,1,0,4.5,0.0005,32
2830,3,0.6904,1,1,0,4.5,0.00069,22
2831,2,0.5,1,1,0,5.25,0.0005,50
2832,3,0.6903,1,1,0,4.5,0.00069,24
2833,3,3.4027,2,1,0,3.0,0.003403,87
2834,3,5.3184,2,1,0,3.0,0.005318,79
2835,3,0.6019,1,1,0,4.5,0.000602,20
2836,3,0.5887,1,1,0,4.5,0.000589,409
2837,3,0.5,1,1,0,4.5,0.0005,28
2838,2,4.4791,2,1,0,3.5,0.004479,21
2839,2,3.7216,2,1,0,3.5,0.003722,69
2840,1,1.0911,1,0,1,1.5,0.001091,68
2841,3,0.5,1,1,0,4.5,0.0005,162
2842,2,0.5,1,1,0,5.25,0.0005,247
2843,2,1.4388,1,1,0,5.25,0.001439,51
2844,2,2.1012,1,1,0,5.25,0.002101,20
2845,2,0.5,1,1,0,5.25,0.0005,30
2846,3,0.8797,1,1,0,4.5,0.00088,38
2847,2,6.1193,2,1,0,3.5,0.006119,32
2848,1,0.9759,1,0,1,1.5,0.000976,38
2849,3,5.3805,2,1,0,3.0,0.005381,40
2850,2,2.3215,1,1,0,5.25,0.002321,53
2851,2,0.5,1,1,0,5.25,0.0005,24
2852,2,0.9053,1,1,0,5.25,0.000905,73
2853,3,1.0666,1,1,0,4.5,0.001067,236
2854,2,0.5,1,1,0,5.25,0.0005,46
2855,3,0.5,1,1,0,4.5,0.0005,40
2856,4,5.4735,2,0,0,2.0,0.005473,20
2857,3,0.5,1,1,0,4.5,0.0005,142
2858,2,3.5665,2,1,0,3.5,0.003566,37
2859,3,0.784,1,1,0,4.5,0.000784,22
2860,3,1.1824,1,1,0,4.5,0.001182,268
2861,2,2.1276,1,1,0,5.25,0.002128,22
2862,3,0.6667,1,1,0,4.5,0.000667,24
2863,2,2.1405,1,1,0,5.25,0.002141,105
2864,1,0.5,1,0,1,1.5,0.0005,21
2865,2,1.883,1,1,0,5.25,0.001883,25
2866,1,0.5,1,0,1,1.5,0.0005,38
2867,2,0.9669,1,1,0,5.25,0.000967,27
2868,3,2.8502,1,1,0,4.5,0.00285,20
2869,4,2.2602,1,0,0,3.0,0.00226,43
2870,1,0.5,1,0,1,1.5,0.0005,34
2871,3,0.5,1,1,0,4.5,0.0005,23
2872,3,0.6093,1,1,0,4.5,0.000609,57
2873,1,1.4614,1,0,1,1.5,0.001461,28
2874,2,0.5,1,1,0,5.25,0.0005,28
2875,1,1.1971,1,0,1,1.5,0.001197,25
2876,2,1.6563,1,1,0,5.25,0.001656,218
2877,2,0.914,1,1,0,5.25,0.000914,26
2878,2,2.0513,1,1,0,5.25,0.002051,22
2879,3,1.5172,1,1,0,4.5,0.001517,23
2880,1,0.7057,1,0,1,1.5,0.000706,27
2881,2,0.5,1,1,0,5.25,0.0005,37
2882,1,1.3862,1,0,1,1.5,0.001386,148
2883,3,0.5,1,1,0,4.5,0.0005,20
2884,2,0.6803,1,1,0,5.25,0.00068,20
2885,3,1.9587,1,1,0,4.5,0.001959,116
2886,2,5.0052,2,1,0,3.5,0.005005,38
2887,1,1.1678,1,0,1,1.5,0.001168,43
2888,4,2.1111,1,0,0,3.0,0.002111,22
2889,1,0.5,1,0,1,1.5,0.0005,24
2890,1,1.5506,1,0,1,1.5,0.001551,39
2891,1,1.1425,1,0,1,1.5,0.001143,40
2892,4,4.147,2,0,0,2.0,0.004147,43
2893,3,0.7066,1,1,0,4.5,0.000707,39
2894,3,0.9527,1,1,0,4.5,0.000953,20
2895,4,3.4972,2,0,0,2.0,0.003497,26
2896,1,1.1064,1,0,1,1.5,0.001106,44
2897,4,0.5,1,0,0,3.0,0.0005,57
2898,2,15.5612,3,1,0,2.8,0.015561,29
2899,3,0.5,1,1,0,4.5,0.0005,43
2900,2,1.1371,1,1,0,5.25,0.001137,90
2901,2,1.7157,1,1,0,5.25,0.001716,32
2902,4,1.5853,1,0,0,3.0,0.001585,90
2903,1,1.0034,1,0,1,1.5,0.001003,22
2904,4,1.0084,1,0,0,3.0,0.001008,70
2905,2,0.9591,1,1,0,5.25,0.000959,573
2906,3,0.5,1,1,0,4.5,0.0005,21
2907,4,10.4162,2,0,0,2.0,0.010416,55
2908,1,0.9735,1,0,1,1.5,0.000974,45
2909,4,2.2036,1,0,0,3.0,0.002204,169
2910,3,0.8681,1,1,0,4.5,0.000868,32
2911,3,0.8508,1,1,0,4.5,0.000851,24
2912,1,0.7693,1,0,1,1.5,0.000769,24
2913,3,0.5,1,1,0,4.5,0.0005,20
2914,3,1.0331,1,1,0,4.5,0.001033,28
2915,3,0.8075,1,1,0,4.5,0.000807,20
2916,2,3.9144,2,1,0,3.5,0.003914,77
2917,2,0.5,1,1,0,5.25,0.0005,20
2918,4,0.6811,1,0,0,3.0,0.000681,24
2919,1,0.5,1,0,1,1.5,0.0005,25
2920,3,5.1329,2,1,0,3.0,0.005133,54
2921,4,0.5085,1,0,0,3.0,0.000509,64
2922,1,2.1286,1,0,1,1.5,0.002129,20
2923,2,3.2005,2,1,0,3.5,0.003201,86
2924,3,1.0481,1,1,0,4.5,0.001048,20
2925,1,0.5,1,0,1,1.5,0.0005,825
2926,3,0.5,1,1,0,4.5,0.0005,37
2927,3,2.866,1,1,0,4.5,0.002866,54
2928,3,0.5,1,1,0,4.5,0.0005,59
2929,2,1.7953,1,1,0,5.25,0.001795,25
2930,3,1.36,1,1,0,4.5,0.00136,44
2931,3,1.7688,1,1,0,4.5,0.001769,21
2932,2,1.944,1,1,0,5.25,0.001944,47
2933,3,0.5,1,1,0,4.5,0.0005,38
2934,4,0.5,1,0,0,3.0,0.0005,21
2935,3,2.4795,1,1,0,4.5,0.00248,46
2936,3,0.6465,1,1,0,4.5,0.000646,20
2937,2,0.5,1,1,0,5.25,0.0005,20
2938,1,2.3208,1,0,1,1.5,0.002321,41
2939,2,0.5,1,1,0,5.25,0.0005,20
2940,1,1.9353,1,0,1,1.5,0.001935,41
2941,4,4.884,2,0,0,2.0,0.004884,46
2942,2,1.2336,1,1,0,5.25,0.001234,48
2943,3,3.2835,2,1,0,3.0,0.003284,20
2944,2,1.4147,1,1,0,5.25,0.001415,20
2945,2,5.9333,2,1,0,3.5,0.005933,20
2946,2,0.5,1,1,0,5.25,0.0005,23
2947,2,1.2031,1,1,0,5.25,0.001203,47
2948,3,2.3781,1,1,0,4.5,0.002378,35
2949,4,1.0027,1,0,0,3.0,0.001003,27
2950,4,3.8396,2,0,0,2.0,0.00384,71
2951,2,0.7875,1,1,0,5.25,0.000787,86
2952,3,9.6073,2,1,0,3.0,0.009607,52
2953,1,10.1284,2,0,1,1.0,0.010128,20
2954,4,1.6084,1,0,0,3.0,0.001608,439
2955,3,2.108,1,1,0,4.5,0.002108,22
2956,2,3.9941,2,1,0,3.5,0.003994,20
2957,2,0.5,1,1,0,5.25,0.0005,23
2958,1,0.5,1,0,1,1.5,0.0005,172
2959,2,4.2613,2,1,0,3.5,0.004261,87
2960,4,1.5954,1,0,0,3.0,0.001595,33
2961,3,0.9672,1,1,0,4.5,0.000967,162
2962,4,1.2266,1,0,0,3.0,0.001227,20
2963,1,0.5,1,0,1,1.5,0.0005,61
2964,3,1.0026,1,1,0,4.5,0.001003,28
2965,2,0.5713,1,1,0,5.25,0.000571,32
2966,3,3.0381,2,1,0,3.0,0.003038,40
2967,2,3.2811,2,1,0,3.5,0.003281,20
2968,2,2.1594,1,1,0,5.25,0.002159,62
2969,3,1.8015,1,1,0,4.5,0.001801,25
2970,2,0.5,1,1,0,5.25,0.0005,20
2971,3,2.1898,1,1,0,4.5,0.00219,37
2972,3,2.2763,1,1,0,4.5,0.002276,35
2973,1,4.2137,2,0,1,1.0,0.004214,26
2974,4,10.0881,2,0,0,2.0,0.010088,155
2975,3,0.5,1,1,0,4.5,0.0005,20
2976,3,0.8226,1,1,0,4.5,0.000823,32
2977,3,0.5775,1,1,0,4.5,0.000577,20
2978,3,1.4415,1,1,0,4.5,0.001441,24
2979,3,1.2294,1,1,0,4.5,0.001229,54
2980,4,0.9599,1,0,0,3.0,0.00096,47
2981,3,3.3897,2,1,0,3.0,0.00339,31
2982,2,0.5,1,1,0,5.25,0.0005,25
2983,1,0.5,1,0,1,1.5,0.0005,20
2984,3,0.5,1,1,0,4.5,0.0005,27
2985,1,0.846,1,0,1,1.5,0.000846,21
2986,2,0.5,1,1,0,5.25,0.0005,38
2987,1,1.1555,1,0,1,1.5,0.001156,20
2988,3,1.028,1,1,0,4.5,0.001028,95
2989,2,0.5525,1,1,0,5.25,0.000552,26
2990,3,2.9064,1,1,0,4.5,0.002906,27
2991,3,1.143,1,1,0,4.5,0.001143,20
2992,3,3.5106,2,1,0,3.0,0.003511,36
2993,2,0.9981,1,1,0,5.25,0.000998,163
2994,3,1.1841,1,1,0,4.5,0.001184,30
2995,3,0.691,1,1,0,4.5,0.000691,20
2996,3,1.2045,1,1,0,4.5,0.001205,22
2997,3,2.4729,1,1,0,4.5,0.002473,25
2998,2,0.804,1,1,0,5.25,0.000804,20
2999,4,2.0372,1,0,0,3.0,0.002037,23
3000,1,0.5382,1,0,1,1.5,0.000538,25
3001,3,2.5914,1,1,0,4.5,0.002591,24
3002,3,0.6793,1,1,0,4.5,0.000679,20
3003,2,2.8429,1,1,0,5.25,0.002843,48
3004,3,1.2893,1,1,0,4.5,0.001289,39
3005,1,5.5517,2,0,1,1.0,0.005552,35
3006,3,0.5,1,1,0,4.5,0.0005,20
3007,3,0.5,1,1,0,4.5,0.0005,159
3008,1,0.655,1,0,1,1.5,0.000655,21
3009,1,0.5,1,0,1,1.5,0.0005,21
3010,3,0.5,1,1,0,4.5,0.0005,23
3011,2,2.2585,1,1,0,5.25,0.002258,20
3012,4,1.208,1,0,0,3.0,0.001208,32
3013,3,0.7509,1,1,0,4.5,0.000751,154
3014,3,0.8238,1,1,0,4.5,0.000824,46
3015,2,0.6676,1,1,0,5.25,0.000668,28
3016,3,6.3187,2,1,0,3.0,0.006319,25
3017,4,0.5814,1,0,0,3.0,0.000581,53
3018,1,0.5,1,0,1,1.5,0.0005,34
3019,2,2.6891,1,1,0,5.25,0.002689,20
3020,2,0.9776,1,1,0,5.25,0.000978,20
3021,2,9.3177,2,1,0,3.5,0.009318,24
3022,3,0.7167,1,1,0,4.5,0.000717,385
3023,3,2.8268,1,1,0,4.5,0.002827,28
3024,3,3.5799,2,1,0,3.0,0.00358,31
3025,2,0.7202,1,1,0,5.25,0.00072,50
3026,1,0.5771,1,0,1,1.5,0.000577,29
3027,2,2.546,1,1,0,5.25,0.002546,277
3028,4,2.1555,1,0,0,3.0,0.002156,31
3029,3,0.5,1,1,0,4.5,0.0005,20
3030,2,0.5,1,1,0,5.25,0.0005,20
3031,3,0.5,1,1,0,4.5,0.0005,20
3032,1,2.2002,1,0,1,1.5,0.0022,252
3033,2,0.9336,1,1,0,5.25,0.000934,76
3034,2,1.0315,1,1,0,5.25,0.001031,39
3035,4,0.5,1,0,0,3.0,0.0005,52
3036,3,0.5,1,1,0,4.5,0.0005,22
3037,3,0.7522,1,1,0,4.5,0.000752,23
3038,1,0.6193,1,0,1,1.5,0.000619,42
3039,2,1.3648,1,1,0,5.25,0.001365,20
3040,3,2.1741,1,1,0,4.5,0.002174,88
3041,2,11.7372,2,1,0,3.5,0.011737,20
3042,4,1.189,1,0,0,3.0,0.001189,80
3043,3,3.7008,2,1,0,3.0,0.003701,30
3044,2,0.529,1,1,0,5.25,0.000529,32
3045,3,0.5,1,1,0,4.5,0.0005,37
3046,4,0.8529,1,0,0,3.0,0.000853,71
3047,3,0.5,1,1,0,4.5,0.0005,64
3048,3,1.231,1,1,0,4.5,0.001231,30
3049,4,0.5558,1,0,0,3.0,0.000556,20
3050,2,0.5,1,1,0,5.25,0.0005,31
3051,4,6.8838,2,0,0,2.0,0.006884,49
3052,1,0.7086,1,0,1,1.5,0.000709,28
3053,3,0.5,1,1,0,4.5,0.0005,26
3054,3,2.9782,1,1,0,4.5,0.002978,42
3055,3,0.5854,1,1,0,4.5,0.000585,53
3056,3,3.6086,2,1,0,3.0,0.003609,30
3057,3,0.5826,1,1,0,4.5,0.000583,32
3058,2,0.7063,1,1,0,5.25,0.000706,45
3059,2,1.7125,1,1,0,5.25,0.001713,130
3060,2,2.1954,1,1,0,5.25,0.002195,20
3061,3,2.616,1,1,0,4.5,0.002616,26
3062,2,1.1089,1,1,0,5.25,0.001109,71
3063,2,2.0581,1,1,0,5.25,0.002058,60
3064,4,2.5568,1,0,0,3.0,0.002557,35
3065,2,1.4825,1,1,0,5.25,0.001482,26
3066,2,1.0518,1,1,0,5.25,0.001052,31
3067,2,0.5,1,1,0,5.25,0.0005,114
3068,2,2.2085,1,1,0,5.25,0.002209,33
3069,3,1.2653,1,1,0,4.5,0.001265,20
3070,2,0.8021,1,1,0,5.25,0.000802,23
3071,1,4.3532,2,0,1,1.0,0.004353,26
3072,4,0.5,1,0,0,3.0,0.0005,41
3073,3,6.2788,2,1,0,3.0,0.006279,33
3074,3,1.1863,1,1,0,4.5,0.001186,22
3075,4,1.6664,1,0,0,3.0,0.001666,26
3076,4,0.8172,1,0,0,3.0,0.000817,65
3077,2,0.5,1,1,0,5.25,0.0005,20
3078,3,1.055,1,1,0,4.5,0.001055,29
3079,3,1.6954,1,1,0,4.5,0.001695,25
3080,2,2.3854,1,1,0,5.25,0.002385,25
3081,2,0.9951,1,1,0,5.25,0.000995,94
3082,1,0.5,1,0,1,1.5,0.0005,21
3083,3,0.5,1,1,0,4.5,0.0005,22
3084,3,9.442,2,1,0,3.0,0.009442,21
3085,3,0.5,1,1,0,4.5,0.0005,20
3086,2,5.0541,2,1,0,3.5,0.005054,32
3087,2,0.5,1,1,0,5.25,0.0005,73
3088,3,1.0107,1,1,0,4.5,0.001011,43
3089,3,2.2668,1,1,0,4.5,0.002267,37
3090,4,0.5342,1,0,0,3.0,0.000534,63
3091,4,5.9617,2,0,0,2.0,0.005962,23
3092,4,1.3085,1,0,0,3.0,0.001308,398
3093,4,1.9232,1,0,0,3.0,0.001923,39
3094,4,0.9282,1,0,0,3.0,0.000928,39
3095,3,2.344,1,1,0,4.5,0.002344,80
3096,1,5.8823,2,0,1,1.0,0.005882,25
3097,1,1.0638,1,0,1,1.5,0.001064,41
3098,2,6.8405,2,1,0,3.5,0.00684,20
3099,2,0.6581,1,1,0,5.25,0.000658,34
3100,2,2.6045,1,1,0,5.25,0.002605,20
3101,4,1.9783,1,0,0,3.0,0.001978,87
3102,2,0.5,1,1,0,5.25,0.0005,74
3103,4,1.5022,1,0,0,3.0,0.001502,20
3104,3,1.222,1,1,0,4.5,0.001222,62
3105,3,0.5168,1,1,0,4.5,0.000517,24
3106,3,1.7352,1,1,0,4.5,0.001735,31
3107,2,1.4042,1,1,0,5.25,0.001404,38
3108,3,1.1281,1,1,0,4.5,0.001128,28
3109,2,1.1327,1,1,0,5.25,0.001133,61
3110,4,1.1086,1,0,0,3.0,0.001109,78
3111,2,0.8398,1,1,0,5.25,0.00084,41
3112,2,1.3951,1,1,0,5.25,0.001395,31
3113,3,0.6371,1,1,0,4.5,0.000637,21
3114,3,17.287,3,1,0,2.4,0.017287,20
3115,3,0.5,1,1,0,4.5,0.0005,20
3116,3,0.676,1,1,0,4.5,0.000676,20
3117,2,0.7315,1,1,0,5.25,0.000732,34
3118,3,9.3338,2,1,0,3.0,0.009334,32
3119,2,0.5,1,1,0,5.25,0.0005,46
3120,2,1.8572,1,1,0,5.25,0.001857,29
3121,2,1.5551,1,1,0,5.25,0.001555,97
3122,2,1.6934,1,1,0,5.25,0.001693,25
3123,2,4.1766,2,1,0,3.5,0.004177,21
3124,3,4.0918,2,1,0,3.0,0.004092,115
3125,2,0.7727,1,1,0,5.25,0.000773,121
3126,2,1.4728,1,1,0,5.25,0.001473,31
3127,3,0.5,1,1,0,4.5,0.0005,32
3128,1,1.3394,1,0,1,1.5,0.001339,22
3129,3,0.5483,1,1,0,4.5,0.000548,23
3130,4,1.0068,1,0,0,3.0,0.001007,56
3131,2,0.5,1,1,0,5.25,0.0005,23
3132,4,1.8185,1,0,0,3.0,0.001819,23
3133,1,0.5,1,0,1,1.5,0.0005,63
3134,1,1.407,1,0,1,1.5,0.001407,22
3135,3,0.5,1,1,0,4.5,0.0005,117
3136,3,0.5187,1,1,0,4.5,0.000519,29
3137,3,3.8493,2,1,0,3.0,0.003849,20
3138,1,2.1838,1,0,1,1.5,0.002184,39
3139,3,3.828,2,1,0,3.0,0.003828,157
3140,2,5.7712,2,1,0,3.5,0.005771,36
3141,2,0.5601,1,1,0,5.25,0.00056,39
3142,2,5.431,2,1,0,3.5,0.005431,36
3143,4,0.5,1,0,0,3.0,0.0005,20
3144,1,2.5581,1,0,1,1.5,0.002558,370
3145,3,0.7407,1,1,0,4.5,0.000741,119
3146,3,0.5,1,1,0,4.5,0.0005,21
3147,3,2.2426,1,1,0,4.5,0.002243,20
3148,3,3.1208,2,1,0,3.0,0.003121,24
3149,4,3.0296,2,0,0,2.0,0.00303,23
3150,2,1.5038,1,1,0,5.25,0.001504,32
3151,1,1.3842,1,0,1,1.5,0.001384,22
3152,3,2.0545,1,1,0,4.5,0.002054,71
3153,2,1.6436,1,1,0,5.25,0.001644,23
3154,1,2.0844,1,0,1,1.5,0.002084,29
3155,2,1.4876,1,1,0,5.25,0.001488,114
3156,2,2.8177,1,1,0,5.25,0.002818,37
3157,1,0.5,1,0,1,1.5,0.0005,69
3158,1,1.0638,1,0,1,1.5,0.001064,97
3159,4,0.5,1,0,0,3.0,0.0005,24
3160,2,1.5998,1,1,0,5.25,0.0016,23
3161,4,6.2656,2,0,0,2.0,0.006266,62
3162,4,0.7551,1,0,0,3.0,0.000755,24
3163,1,1.3777,1,0,1,1.5,0.001378,209
3164,3,2.5848,1,1,0,4.5,0.002585,20
3165,3,0.5,1,1,0,4.5,0.0005,48
3166,3,0.7197,1,1,0,4.5,0.00072,137
3167,1,1.7466,1,0,1,1.5,0.001747,91
3168,2,0.5,1,1,0,5.25,0.0005,41
3169,1,0.5,1,0,1,1.5,0.0005,35
3170,3,3.6474,2,1,0,3.0,0.003647,127
